country,version,ip,prefixlength,state,orgsflat
*,ipv6,2c0f:f311::,32,reserved,*
*,ipv6,2c0f:f312::,31,reserved,*
*,ipv6,2c0f:f314::,30,reserved,*
*,ipv6,2c0f:f319::,32,reserved,*
*,ipv6,2c0f:f31a::,31,reserved,*
*,ipv6,2c0f:f31c::,30,reserved,*
*,ipv6,2c0f:f321::,32,reserved,*
*,ipv6,2c0f:f322::,31,reserved,*
*,ipv6,2c0f:f324::,30,reserved,*
*,ipv6,2c0f:f329::,32,reserved,*
*,ipv6,2c0f:f32a::,31,reserved,*
*,ipv6,2c0f:f32c::,30,reserved,*
*,ipv6,2c0f:f331::,32,reserved,*
*,ipv6,2c0f:f332::,31,reserved,*
*,ipv6,2c0f:f334::,30,reserved,*
*,ipv6,2c0f:f339::,32,reserved,*
*,ipv6,2c0f:f33a::,31,reserved,*
*,ipv6,2c0f:f33c::,30,reserved,*
*,ipv6,2c0f:f341::,32,reserved,*
*,ipv6,2c0f:f342::,31,reserved,*
*,ipv6,2c0f:f344::,30,reserved,*
*,ipv6,2c0f:f349::,32,reserved,*
*,ipv6,2c0f:f34a::,31,reserved,*
*,ipv6,2c0f:f34c::,30,reserved,*
*,ipv6,2c0f:f351::,32,reserved,*
*,ipv6,2c0f:f352::,31,reserved,*
*,ipv6,2c0f:f354::,30,reserved,*
*,ipv6,2c0f:f359::,32,reserved,*
*,ipv6,2c0f:f35a::,31,reserved,*
*,ipv6,2c0f:f35c::,30,reserved,*
*,ipv6,2c0f:f361::,32,reserved,*
*,ipv6,2c0f:f362::,31,reserved,*
*,ipv6,2c0f:f364::,30,reserved,*
*,ipv6,2c0f:f369::,32,reserved,*
*,ipv6,2c0f:f36a::,31,reserved,*
*,ipv6,2c0f:f36c::,30,reserved,*
*,ipv6,2c0f:f370::,29,reserved,*
*,ipv6,2c0f:f379::,32,reserved,*
*,ipv6,2c0f:f37a::,31,reserved,*
*,ipv6,2c0f:f37c::,30,reserved,*
*,ipv6,2c0f:f381::,32,reserved,*
*,ipv6,2c0f:f382::,31,reserved,*
*,ipv6,2c0f:f384::,30,reserved,*
*,ipv6,2c0f:f389::,32,reserved,*
*,ipv6,2c0f:f38a::,31,reserved,*
*,ipv6,2c0f:f38c::,30,reserved,*
*,ipv6,2c0f:f391::,32,reserved,*
*,ipv6,2c0f:f392::,31,reserved,*
*,ipv6,2c0f:f394::,30,reserved,*
*,ipv6,2c0f:f399::,32,reserved,*
*,ipv6,2c0f:f39a::,31,reserved,*
*,ipv6,2c0f:f39c::,30,reserved,*
*,ipv6,2c0f:f3a1::,32,reserved,*
*,ipv6,2c0f:f3a2::,31,reserved,*
*,ipv6,2c0f:f3a4::,30,reserved,*
*,ipv6,2c0f:f3a9::,32,reserved,*
*,ipv6,2c0f:f3aa::,31,reserved,*
*,ipv6,2c0f:f3ac::,30,reserved,*
*,ipv6,2c0f:f3b0::,29,reserved,*
*,ipv6,2c0f:f3b8::,29,reserved,*
*,ipv6,2c0f:f3c1::,32,reserved,*
*,ipv6,2c0f:f3c2::,31,reserved,*
*,ipv6,2c0f:f3c4::,30,reserved,*
*,ipv6,2c0f:f3c9::,32,reserved,*
*,ipv6,2c0f:f3ca::,31,reserved,*
*,ipv6,2c0f:f3cc::,30,reserved,*
*,ipv6,2c0f:f3d1::,32,reserved,*
*,ipv6,2c0f:f3d2::,31,reserved,*
*,ipv6,2c0f:f3d4::,30,reserved,*
*,ipv6,2c0f:f3d9::,32,reserved,*
*,ipv6,2c0f:f3da::,31,reserved,*
*,ipv6,2c0f:f3dc::,30,reserved,*
*,ipv6,2c0f:f3e1::,32,reserved,*
*,ipv6,2c0f:f3e2::,31,reserved,*
*,ipv6,2c0f:f3e4::,30,reserved,*
*,ipv6,2c0f:f3e9::,32,reserved,*
*,ipv6,2c0f:f3ea::,31,reserved,*
*,ipv6,2c0f:f3ec::,30,reserved,*
*,ipv6,2c0f:f3f1::,32,reserved,*
*,ipv6,2c0f:f3f2::,31,reserved,*
*,ipv6,2c0f:f3f4::,30,reserved,*
*,ipv6,2c0f:f3f9::,32,reserved,*
*,ipv6,2c0f:f3fa::,31,reserved,*
*,ipv6,2c0f:f3fc::,30,reserved,*
*,ipv6,2c0f:f401::,32,reserved,*
*,ipv6,2c0f:f402::,31,reserved,*
*,ipv6,2c0f:f404::,30,reserved,*
*,ipv6,2c0f:f409::,32,reserved,*
*,ipv6,2c0f:f40a::,31,reserved,*
*,ipv6,2c0f:f40c::,30,reserved,*
*,ipv6,2c0f:f410::,29,reserved,*
*,ipv6,2c0f:f419::,32,reserved,*
*,ipv6,2c0f:f41a::,31,reserved,*
*,ipv6,2c0f:f41c::,30,reserved,*
*,ipv6,2c0f:f421::,32,reserved,*
*,ipv6,2c0f:f422::,31,reserved,*
*,ipv6,2c0f:f424::,30,reserved,*
*,ipv6,2c0f:f429::,32,reserved,*
*,ipv6,2c0f:f42a::,31,reserved,*
*,ipv6,2c0f:f42c::,30,reserved,*
*,ipv6,2c0f:f431::,32,reserved,*
*,ipv6,2c0f:f432::,31,reserved,*
*,ipv6,2c0f:f434::,30,reserved,*
*,ipv6,2c0f:f439::,32,reserved,*
*,ipv6,2c0f:f43a::,31,reserved,*
*,ipv6,2c0f:f43c::,30,reserved,*
*,ipv6,2c0f:f441::,32,reserved,*
*,ipv6,2c0f:f442::,31,reserved,*
*,ipv6,2c0f:f444::,30,reserved,*
*,ipv6,2c0f:f449::,32,reserved,*
*,ipv6,2c0f:f44a::,31,reserved,*
*,ipv6,2c0f:f44c::,30,reserved,*
*,ipv6,2c0f:f451::,32,reserved,*
*,ipv6,2c0f:f452::,31,reserved,*
*,ipv6,2c0f:f454::,30,reserved,*
*,ipv6,2c0f:f458::,29,reserved,*
*,ipv6,2c0f:f461::,32,reserved,*
*,ipv6,2c0f:f462::,31,reserved,*
*,ipv6,2c0f:f464::,30,reserved,*
*,ipv6,2c0f:f468::,29,reserved,*
*,ipv6,2c0f:f471::,32,reserved,*
*,ipv6,2c0f:f472::,31,reserved,*
*,ipv6,2c0f:f474::,30,reserved,*
*,ipv6,2c0f:f479::,32,reserved,*
*,ipv6,2c0f:f47a::,31,reserved,*
*,ipv6,2c0f:f47c::,30,reserved,*
*,ipv6,2c0f:f481::,32,reserved,*
*,ipv6,2c0f:f482::,31,reserved,*
*,ipv6,2c0f:f484::,30,reserved,*
*,ipv6,2c0f:f489::,32,reserved,*
*,ipv6,2c0f:f48a::,31,reserved,*
*,ipv6,2c0f:f48c::,30,reserved,*
*,ipv6,2c0f:f491::,32,reserved,*
*,ipv6,2c0f:f492::,31,reserved,*
*,ipv6,2c0f:f494::,30,reserved,*
*,ipv6,2c0f:f499::,32,reserved,*
*,ipv6,2c0f:f49a::,31,reserved,*
*,ipv6,2c0f:f49c::,30,reserved,*
*,ipv6,2c0f:f4a1::,32,reserved,*
*,ipv6,2c0f:f4a2::,31,reserved,*
*,ipv6,2c0f:f4a4::,30,reserved,*
*,ipv6,2c0f:f4a9::,32,reserved,*
*,ipv6,2c0f:f4aa::,31,reserved,*
*,ipv6,2c0f:f4ac::,30,reserved,*
*,ipv6,2c0f:f4b1::,32,reserved,*
*,ipv6,2c0f:f4b2::,31,reserved,*
*,ipv6,2c0f:f4b4::,30,reserved,*
*,ipv6,2c0f:f4b9::,32,reserved,*
*,ipv6,2c0f:f4ba::,31,reserved,*
*,ipv6,2c0f:f4bc::,30,reserved,*
*,ipv6,2c0f:f4c1::,32,reserved,*
*,ipv6,2c0f:f4c2::,31,reserved,*
*,ipv6,2c0f:f4c4::,30,reserved,*
*,ipv6,2c0f:f4c9::,32,reserved,*
*,ipv6,2c0f:f4ca::,31,reserved,*
*,ipv6,2c0f:f4cc::,30,reserved,*
*,ipv6,2c0f:f4d1::,32,reserved,*
*,ipv6,2c0f:f4d2::,31,reserved,*
*,ipv6,2c0f:f4d4::,30,reserved,*
*,ipv6,2c0f:f4d9::,32,reserved,*
*,ipv6,2c0f:f4da::,31,reserved,*
*,ipv6,2c0f:f4dc::,30,reserved,*
*,ipv6,2c0f:f4e1::,32,reserved,*
*,ipv6,2c0f:f4e2::,31,reserved,*
*,ipv6,2c0f:f4e4::,30,reserved,*
*,ipv6,2c0f:f4e9::,32,reserved,*
*,ipv6,2c0f:f4ea::,31,reserved,*
*,ipv6,2c0f:f4ec::,30,reserved,*
*,ipv6,2c0f:f4f1::,32,reserved,*
*,ipv6,2c0f:f4f2::,31,reserved,*
*,ipv6,2c0f:f4f4::,30,reserved,*
*,ipv6,2c0f:f4f9::,32,reserved,*
*,ipv6,2c0f:f4fa::,31,reserved,*
*,ipv6,2c0f:f4fc::,30,reserved,*
*,ipv6,2c0f:f501::,32,reserved,*
*,ipv6,2c0f:f502::,31,reserved,*
*,ipv6,2c0f:f504::,30,reserved,*
*,ipv6,2c0f:f509::,32,reserved,*
*,ipv6,2c0f:f50a::,31,reserved,*
*,ipv6,2c0f:f50c::,30,reserved,*
*,ipv6,2c0f:f511::,32,reserved,*
*,ipv6,2c0f:f512::,31,reserved,*
*,ipv6,2c0f:f514::,30,reserved,*
*,ipv6,2c0f:f519::,32,reserved,*
*,ipv6,2c0f:f51a::,31,reserved,*
*,ipv6,2c0f:f51c::,30,reserved,*
*,ipv6,2c0f:f521::,32,reserved,*
*,ipv6,2c0f:f522::,31,reserved,*
*,ipv6,2c0f:f524::,30,reserved,*
*,ipv6,2c0f:f529::,32,reserved,*
*,ipv6,2c0f:f52a::,31,reserved,*
*,ipv6,2c0f:f52c::,30,reserved,*
*,ipv6,2c0f:f531::,32,reserved,*
*,ipv6,2c0f:f532::,31,reserved,*
*,ipv6,2c0f:f534::,30,reserved,*
*,ipv6,2c0f:f539::,32,reserved,*
*,ipv6,2c0f:f53a::,31,reserved,*
*,ipv6,2c0f:f53c::,30,reserved,*
*,ipv6,2c0f:f540::,29,reserved,*
*,ipv6,2c0f:f549::,32,reserved,*
*,ipv6,2c0f:f54a::,31,reserved,*
*,ipv6,2c0f:f54c::,30,reserved,*
*,ipv6,2c0f:f551::,32,reserved,*
*,ipv6,2c0f:f552::,31,reserved,*
*,ipv6,2c0f:f554::,30,reserved,*
*,ipv6,2c0f:f559::,32,reserved,*
*,ipv6,2c0f:f55a::,31,reserved,*
*,ipv6,2c0f:f55c::,30,reserved,*
*,ipv6,2c0f:f561::,32,reserved,*
*,ipv6,2c0f:f562::,31,reserved,*
*,ipv6,2c0f:f564::,30,reserved,*
*,ipv6,2c0f:f569::,32,reserved,*
*,ipv6,2c0f:f56a::,31,reserved,*
*,ipv6,2c0f:f56c::,30,reserved,*
*,ipv6,2c0f:f571::,32,reserved,*
*,ipv6,2c0f:f572::,31,reserved,*
*,ipv6,2c0f:f574::,30,reserved,*
*,ipv6,2c0f:f579::,32,reserved,*
*,ipv6,2c0f:f57a::,31,reserved,*
*,ipv6,2c0f:f57c::,30,reserved,*
*,ipv6,2c0f:f580::,29,reserved,*
*,ipv6,2c0f:f589::,32,reserved,*
*,ipv6,2c0f:f58a::,31,reserved,*
*,ipv6,2c0f:f58c::,30,reserved,*
*,ipv6,2c0f:f599::,32,reserved,*
*,ipv6,2c0f:f59a::,31,reserved,*
*,ipv6,2c0f:f59c::,30,reserved,*
*,ipv6,2c0f:f5a1::,32,reserved,*
*,ipv6,2c0f:f5a2::,31,reserved,*
*,ipv6,2c0f:f5a4::,30,reserved,*
*,ipv6,2c0f:f5a9::,32,reserved,*
*,ipv6,2c0f:f5aa::,31,reserved,*
*,ipv6,2c0f:f5ac::,30,reserved,*
*,ipv6,2c0f:f5b1::,32,reserved,*
*,ipv6,2c0f:f5b2::,31,reserved,*
*,ipv6,2c0f:f5b4::,30,reserved,*
*,ipv6,2c0f:f5b8::,29,reserved,*
*,ipv6,2c0f:f5c1::,32,reserved,*
*,ipv6,2c0f:f5c2::,31,reserved,*
*,ipv6,2c0f:f5c4::,30,reserved,*
*,ipv6,2c0f:f5c9::,32,reserved,*
*,ipv6,2c0f:f5ca::,31,reserved,*
*,ipv6,2c0f:f5cc::,30,reserved,*
*,ipv6,2c0f:f5d0::,29,reserved,*
*,ipv6,2c0f:f5d9::,32,reserved,*
*,ipv6,2c0f:f5da::,31,reserved,*
*,ipv6,2c0f:f5dc::,30,reserved,*
*,ipv6,2c0f:f5e1::,32,reserved,*
*,ipv6,2c0f:f5e2::,31,reserved,*
*,ipv6,2c0f:f5e4::,30,reserved,*
*,ipv6,2c0f:f5f1::,32,reserved,*
*,ipv6,2c0f:f5f2::,31,reserved,*
*,ipv6,2c0f:f5f4::,30,reserved,*
*,ipv6,2c0f:f5f9::,32,reserved,*
*,ipv6,2c0f:f5fa::,31,reserved,*
*,ipv6,2c0f:f5fc::,30,reserved,*
*,ipv6,2c0f:f601::,32,reserved,*
*,ipv6,2c0f:f602::,31,reserved,*
*,ipv6,2c0f:f604::,30,reserved,*
*,ipv6,2c0f:f609::,32,reserved,*
*,ipv6,2c0f:f60a::,31,reserved,*
*,ipv6,2c0f:f60c::,30,reserved,*
*,ipv6,2c0f:f611::,32,reserved,*
*,ipv6,2c0f:f612::,31,reserved,*
*,ipv6,2c0f:f614::,30,reserved,*
*,ipv6,2c0f:f619::,32,reserved,*
*,ipv6,2c0f:f61a::,31,reserved,*
*,ipv6,2c0f:f61c::,30,reserved,*
*,ipv6,2c0f:f621::,32,reserved,*
*,ipv6,2c0f:f622::,31,reserved,*
*,ipv6,2c0f:f624::,30,reserved,*
*,ipv6,2c0f:f629::,32,reserved,*
*,ipv6,2c0f:f62a::,31,reserved,*
*,ipv6,2c0f:f62c::,30,reserved,*
*,ipv6,2c0f:f639::,32,reserved,*
*,ipv6,2c0f:f63a::,31,reserved,*
*,ipv6,2c0f:f63c::,30,reserved,*
*,ipv6,2c0f:f641::,32,reserved,*
*,ipv6,2c0f:f642::,31,reserved,*
*,ipv6,2c0f:f644::,30,reserved,*
*,ipv6,2c0f:f650::,29,reserved,*
*,ipv6,2c0f:f659::,32,reserved,*
*,ipv6,2c0f:f65a::,31,reserved,*
*,ipv6,2c0f:f65c::,30,reserved,*
*,ipv6,2c0f:f661::,32,reserved,*
*,ipv6,2c0f:f662::,31,reserved,*
*,ipv6,2c0f:f664::,30,reserved,*
*,ipv6,2c0f:f669::,32,reserved,*
*,ipv6,2c0f:f66a::,31,reserved,*
*,ipv6,2c0f:f66c::,30,reserved,*
*,ipv6,2c0f:f671::,32,reserved,*
*,ipv6,2c0f:f672::,31,reserved,*
*,ipv6,2c0f:f674::,30,reserved,*
*,ipv6,2c0f:f679::,32,reserved,*
*,ipv6,2c0f:f67a::,31,reserved,*
*,ipv6,2c0f:f67c::,30,reserved,*
*,ipv6,2c0f:f681::,32,reserved,*
*,ipv6,2c0f:f682::,31,reserved,*
*,ipv6,2c0f:f684::,30,reserved,*
*,ipv6,2c0f:f691::,32,reserved,*
*,ipv6,2c0f:f692::,31,reserved,*
*,ipv6,2c0f:f694::,30,reserved,*
*,ipv6,2c0f:f699::,32,reserved,*
*,ipv6,2c0f:f69a::,31,reserved,*
*,ipv6,2c0f:f69c::,30,reserved,*
*,ipv6,2c0f:f6a0::,29,reserved,*
*,ipv6,2c0f:f6a9::,32,reserved,*
*,ipv6,2c0f:f6aa::,31,reserved,*
*,ipv6,2c0f:f6ac::,30,reserved,*
*,ipv6,2c0f:f6b1::,32,reserved,*
*,ipv6,2c0f:f6b2::,31,reserved,*
*,ipv6,2c0f:f6b4::,30,reserved,*
*,ipv6,2c0f:f6b9::,32,reserved,*
*,ipv6,2c0f:f6ba::,31,reserved,*
*,ipv6,2c0f:f6bc::,30,reserved,*
*,ipv6,2c0f:f6c0::,29,reserved,*
*,ipv6,2c0f:f6c9::,32,reserved,*
*,ipv6,2c0f:f6ca::,31,reserved,*
*,ipv6,2c0f:f6cc::,30,reserved,*
*,ipv6,2c0f:f6d1::,32,reserved,*
*,ipv6,2c0f:f6d2::,31,reserved,*
*,ipv6,2c0f:f6d4::,30,reserved,*
*,ipv6,2c0f:f6d9::,32,reserved,*
*,ipv6,2c0f:f6da::,31,reserved,*
*,ipv6,2c0f:f6dc::,30,reserved,*
*,ipv6,2c0f:f6e1::,32,reserved,*
*,ipv6,2c0f:f6e2::,31,reserved,*
*,ipv6,2c0f:f6e4::,30,reserved,*
*,ipv6,2c0f:f6e9::,32,reserved,*
*,ipv6,2c0f:f6ea::,31,reserved,*
*,ipv6,2c0f:f6ec::,30,reserved,*
*,ipv6,2c0f:f6f1::,32,reserved,*
*,ipv6,2c0f:f6f2::,31,reserved,*
*,ipv6,2c0f:f6f4::,30,reserved,*
*,ipv6,2c0f:f6f9::,32,reserved,*
*,ipv6,2c0f:f6fa::,31,reserved,*
*,ipv6,2c0f:f6fc::,30,reserved,*
*,ipv6,2c0f:f701::,32,reserved,*
*,ipv6,2c0f:f702::,31,reserved,*
*,ipv6,2c0f:f704::,30,reserved,*
*,ipv6,2c0f:f709::,32,reserved,*
*,ipv6,2c0f:f70a::,31,reserved,*
*,ipv6,2c0f:f70c::,30,reserved,*
*,ipv6,2c0f:f711::,32,reserved,*
*,ipv6,2c0f:f712::,31,reserved,*
*,ipv6,2c0f:f714::,30,reserved,*
*,ipv6,2c0f:f719::,32,reserved,*
*,ipv6,2c0f:f71a::,31,reserved,*
*,ipv6,2c0f:f71c::,30,reserved,*
*,ipv6,2c0f:f721::,32,reserved,*
*,ipv6,2c0f:f722::,31,reserved,*
*,ipv6,2c0f:f724::,30,reserved,*
*,ipv6,2c0f:f729::,32,reserved,*
*,ipv6,2c0f:f72a::,31,reserved,*
*,ipv6,2c0f:f72c::,30,reserved,*
*,ipv6,2c0f:f731::,32,reserved,*
*,ipv6,2c0f:f732::,31,reserved,*
*,ipv6,2c0f:f734::,30,reserved,*
*,ipv6,2c0f:f739::,32,reserved,*
*,ipv6,2c0f:f73a::,31,reserved,*
*,ipv6,2c0f:f73c::,30,reserved,*
*,ipv6,2c0f:f741::,32,reserved,*
*,ipv6,2c0f:f742::,31,reserved,*
*,ipv6,2c0f:f744::,30,reserved,*
*,ipv6,2c0f:f749::,32,reserved,*
*,ipv6,2c0f:f74a::,31,reserved,*
*,ipv6,2c0f:f74c::,30,reserved,*
*,ipv6,2c0f:f751::,32,reserved,*
*,ipv6,2c0f:f752::,31,reserved,*
*,ipv6,2c0f:f754::,30,reserved,*
*,ipv6,2c0f:f759::,32,reserved,*
*,ipv6,2c0f:f75a::,31,reserved,*
*,ipv6,2c0f:f75c::,30,reserved,*
*,ipv6,2c0f:f761::,32,reserved,*
*,ipv6,2c0f:f762::,31,reserved,*
*,ipv6,2c0f:f764::,30,reserved,*
*,ipv6,2c0f:f768::,29,reserved,*
*,ipv6,2c0f:f771::,32,reserved,*
*,ipv6,2c0f:f772::,31,reserved,*
*,ipv6,2c0f:f774::,30,reserved,*
*,ipv6,2c0f:f779::,32,reserved,*
*,ipv6,2c0f:f77a::,31,reserved,*
*,ipv6,2c0f:f77c::,30,reserved,*
*,ipv6,2c0f:f781::,32,reserved,*
*,ipv6,2c0f:f782::,31,reserved,*
*,ipv6,2c0f:f784::,30,reserved,*
*,ipv6,2c0f:f789::,32,reserved,*
*,ipv6,2c0f:f78a::,31,reserved,*
*,ipv6,2c0f:f78c::,30,reserved,*
*,ipv6,2c0f:f799::,32,reserved,*
*,ipv6,2c0f:f79a::,31,reserved,*
*,ipv6,2c0f:f79c::,30,reserved,*
*,ipv6,2c0f:f7a1::,32,reserved,*
*,ipv6,2c0f:f7a2::,31,reserved,*
*,ipv6,2c0f:f7a4::,30,reserved,*
*,ipv6,2c0f:f7b1::,32,reserved,*
*,ipv6,2c0f:f7b2::,31,reserved,*
*,ipv6,2c0f:f7b4::,30,reserved,*
*,ipv6,2c0f:f7b9::,32,reserved,*
*,ipv6,2c0f:f7ba::,31,reserved,*
*,ipv6,2c0f:f7bc::,30,reserved,*
*,ipv6,2c0f:f7c1::,32,reserved,*
*,ipv6,2c0f:f7c2::,31,reserved,*
*,ipv6,2c0f:f7c4::,30,reserved,*
*,ipv6,2c0f:f7c9::,32,reserved,*
*,ipv6,2c0f:f7ca::,31,reserved,*
*,ipv6,2c0f:f7cc::,30,reserved,*
*,ipv6,2c0f:f7d1::,32,reserved,*
*,ipv6,2c0f:f7d2::,31,reserved,*
*,ipv6,2c0f:f7d4::,30,reserved,*
*,ipv6,2c0f:f7d9::,32,reserved,*
*,ipv6,2c0f:f7da::,31,reserved,*
*,ipv6,2c0f:f7dc::,30,reserved,*
*,ipv6,2c0f:f7e0::,29,reserved,*
*,ipv6,2c0f:f7e9::,32,reserved,*
*,ipv6,2c0f:f7ea::,31,reserved,*
*,ipv6,2c0f:f7ec::,30,reserved,*
*,ipv6,2c0f:f7f0::,29,reserved,*
*,ipv6,2c0f:f7f9::,32,reserved,*
*,ipv6,2c0f:f7fa::,31,reserved,*
*,ipv6,2c0f:f7fc::,30,reserved,*
*,ipv6,2c0f:f811::,32,reserved,*
*,ipv6,2c0f:f812::,31,reserved,*
*,ipv6,2c0f:f814::,30,reserved,*
*,ipv6,2c0f:f819::,32,reserved,*
*,ipv6,2c0f:f81a::,31,reserved,*
*,ipv6,2c0f:f81c::,30,reserved,*
*,ipv6,2c0f:f820::,29,reserved,*
*,ipv6,2c0f:f829::,32,reserved,*
*,ipv6,2c0f:f82a::,31,reserved,*
*,ipv6,2c0f:f82c::,30,reserved,*
*,ipv6,2c0f:f831::,32,reserved,*
*,ipv6,2c0f:f832::,31,reserved,*
*,ipv6,2c0f:f834::,30,reserved,*
*,ipv6,2c0f:f839::,32,reserved,*
*,ipv6,2c0f:f83a::,31,reserved,*
*,ipv6,2c0f:f83c::,30,reserved,*
*,ipv6,2c0f:f841::,32,reserved,*
*,ipv6,2c0f:f842::,31,reserved,*
*,ipv6,2c0f:f844::,30,reserved,*
*,ipv6,2c0f:f851::,32,reserved,*
*,ipv6,2c0f:f852::,31,reserved,*
*,ipv6,2c0f:f854::,30,reserved,*
*,ipv6,2c0f:f859::,32,reserved,*
*,ipv6,2c0f:f85a::,31,reserved,*
*,ipv6,2c0f:f85c::,30,reserved,*
*,ipv6,2c0f:f861::,32,reserved,*
*,ipv6,2c0f:f862::,31,reserved,*
*,ipv6,2c0f:f864::,30,reserved,*
*,ipv6,2c0f:f879::,32,reserved,*
*,ipv6,2c0f:f87a::,31,reserved,*
*,ipv6,2c0f:f87c::,30,reserved,*
*,ipv6,2c0f:f881::,32,reserved,*
*,ipv6,2c0f:f882::,31,reserved,*
*,ipv6,2c0f:f884::,30,reserved,*
*,ipv6,2c0f:f889::,32,reserved,*
*,ipv6,2c0f:f88a::,31,reserved,*
*,ipv6,2c0f:f88c::,30,reserved,*
*,ipv6,2c0f:f891::,32,reserved,*
*,ipv6,2c0f:f892::,31,reserved,*
*,ipv6,2c0f:f894::,30,reserved,*
*,ipv6,2c0f:f898::,29,reserved,*
*,ipv6,2c0f:f8a0::,29,reserved,*
*,ipv6,2c0f:f8b1::,32,reserved,*
*,ipv6,2c0f:f8b2::,31,reserved,*
*,ipv6,2c0f:f8b4::,30,reserved,*
*,ipv6,2c0f:f8b9::,32,reserved,*
*,ipv6,2c0f:f8ba::,31,reserved,*
*,ipv6,2c0f:f8bc::,30,reserved,*
*,ipv6,2c0f:f8c1::,32,reserved,*
*,ipv6,2c0f:f8c2::,31,reserved,*
*,ipv6,2c0f:f8c4::,30,reserved,*
*,ipv6,2c0f:f8c9::,32,reserved,*
*,ipv6,2c0f:f8ca::,31,reserved,*
*,ipv6,2c0f:f8cc::,30,reserved,*
*,ipv6,2c0f:f8d8::,29,reserved,*
*,ipv6,2c0f:f8e1::,32,reserved,*
*,ipv6,2c0f:f8e2::,31,reserved,*
*,ipv6,2c0f:f8e4::,30,reserved,*
*,ipv6,2c0f:f8e9::,32,reserved,*
*,ipv6,2c0f:f8ea::,31,reserved,*
*,ipv6,2c0f:f8ec::,30,reserved,*
*,ipv6,2c0f:f8f1::,32,reserved,*
*,ipv6,2c0f:f8f2::,31,reserved,*
*,ipv6,2c0f:f8f4::,30,reserved,*
*,ipv6,2c0f:f8f9::,32,reserved,*
*,ipv6,2c0f:f8fa::,31,reserved,*
*,ipv6,2c0f:f8fc::,30,reserved,*
*,ipv6,2c0f:f901::,32,reserved,*
*,ipv6,2c0f:f902::,31,reserved,*
*,ipv6,2c0f:f904::,30,reserved,*
*,ipv6,2c0f:f909::,32,reserved,*
*,ipv6,2c0f:f90a::,31,reserved,*
*,ipv6,2c0f:f90c::,30,reserved,*
*,ipv6,2c0f:f919::,32,reserved,*
*,ipv6,2c0f:f91a::,31,reserved,*
*,ipv6,2c0f:f91c::,30,reserved,*
*,ipv6,2c0f:f921::,32,reserved,*
*,ipv6,2c0f:f922::,31,reserved,*
*,ipv6,2c0f:f924::,30,reserved,*
*,ipv6,2c0f:f929::,32,reserved,*
*,ipv6,2c0f:f92a::,31,reserved,*
*,ipv6,2c0f:f92c::,30,reserved,*
*,ipv6,2c0f:f931::,32,reserved,*
*,ipv6,2c0f:f932::,31,reserved,*
*,ipv6,2c0f:f934::,30,reserved,*
*,ipv6,2c0f:f939::,32,reserved,*
*,ipv6,2c0f:f93a::,31,reserved,*
*,ipv6,2c0f:f93c::,30,reserved,*
*,ipv6,2c0f:f941::,32,reserved,*
*,ipv6,2c0f:f942::,31,reserved,*
*,ipv6,2c0f:f944::,30,reserved,*
*,ipv6,2c0f:f949::,32,reserved,*
*,ipv6,2c0f:f94a::,31,reserved,*
*,ipv6,2c0f:f94c::,30,reserved,*
*,ipv6,2c0f:f951::,32,reserved,*
*,ipv6,2c0f:f952::,31,reserved,*
*,ipv6,2c0f:f954::,30,reserved,*
*,ipv6,2c0f:f961::,32,reserved,*
*,ipv6,2c0f:f962::,31,reserved,*
*,ipv6,2c0f:f964::,30,reserved,*
*,ipv6,2c0f:f971::,32,reserved,*
*,ipv6,2c0f:f972::,31,reserved,*
*,ipv6,2c0f:f974::,30,reserved,*
*,ipv6,2c0f:f979::,32,reserved,*
*,ipv6,2c0f:f97a::,31,reserved,*
*,ipv6,2c0f:f97c::,30,reserved,*
*,ipv6,2c0f:f981::,32,reserved,*
*,ipv6,2c0f:f982::,31,reserved,*
*,ipv6,2c0f:f984::,30,reserved,*
*,ipv6,2c0f:f989::,32,reserved,*
*,ipv6,2c0f:f98a::,31,reserved,*
*,ipv6,2c0f:f98c::,30,reserved,*
*,ipv6,2c0f:f991::,32,reserved,*
*,ipv6,2c0f:f992::,31,reserved,*
*,ipv6,2c0f:f994::,30,reserved,*
*,ipv6,2c0f:f999::,32,reserved,*
*,ipv6,2c0f:f99a::,31,reserved,*
*,ipv6,2c0f:f99c::,30,reserved,*
*,ipv6,2c0f:f9a1::,32,reserved,*
*,ipv6,2c0f:f9a2::,31,reserved,*
*,ipv6,2c0f:f9a4::,30,reserved,*
*,ipv6,2c0f:f9a9::,32,reserved,*
*,ipv6,2c0f:f9aa::,31,reserved,*
*,ipv6,2c0f:f9ac::,30,reserved,*
*,ipv6,2c0f:f9b1::,32,reserved,*
*,ipv6,2c0f:f9b2::,31,reserved,*
*,ipv6,2c0f:f9b4::,30,reserved,*
*,ipv6,2c0f:f9b8::,29,reserved,*
*,ipv6,2c0f:f9c1::,32,reserved,*
*,ipv6,2c0f:f9c2::,31,reserved,*
*,ipv6,2c0f:f9c4::,30,reserved,*
*,ipv6,2c0f:f9c9::,32,reserved,*
*,ipv6,2c0f:f9ca::,31,reserved,*
*,ipv6,2c0f:f9cc::,30,reserved,*
*,ipv6,2c0f:f9d0::,29,reserved,*
*,ipv6,2c0f:f9d9::,32,reserved,*
*,ipv6,2c0f:f9da::,31,reserved,*
*,ipv6,2c0f:f9dc::,30,reserved,*
*,ipv6,2c0f:f9e1::,32,reserved,*
